kepid;koi_disposition;koi_pdisposition;koi_score;koi_period;koi_impact;koi_duration;koi_depth;koi_prad;koi_sma;koi_teq;koi_model_snr
10790387;CONFIRMED;CANDIDATE;1.0000;117.931108030;0.6150;5.87960;8.5066e+03;10.36;0.4884;418.0;212.50
10748393;FALSE POSITIVE;FALSE POSITIVE;0.0000;4.887806806;0.5610;2.40780;4.6760e+03;5.71;0.0524;918.0;116.10
10874226;FALSE POSITIVE;FALSE POSITIVE;0.0000;11.973605044;1.3000;4.31170;3.8229e+03;38.20;0.1031;820.0;172.90
10661771;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.231364189;0.9950;5.85740;1.0971e+03;5.39;0.0207;1707.0;229.70
10924853;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.102416517;1.2360;1.76840;1.5025e+03;29.29;0.0326;1435.0;94.30
10874926;FALSE POSITIVE;FALSE POSITIVE;0.0000;11.703109303;1.2790;2.04670;4.2010e+03;37.30;0.1024;811.0;126.60
6631721;FALSE POSITIVE;FALSE POSITIVE;1.0000;13.738082490;0.9570;3.35400;6.6070e+02;3.84;0.1120;912.0;68.40
6847018;FALSE POSITIVE;FALSE POSITIVE;0.0000;16.662166570;7.4440;3.87620;2.7442e+04;843.45;0.1356;834.0;114.50
7220322;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.752159702;1.2720;2.36210;3.4250e+03;43.73;0.0162;2224.0;291.10
6956233;FALSE POSITIVE;FALSE POSITIVE;0.0000;4.818861530;0.9240;6.22300;1.3186e+03;2.96;0.0497;803.0;86.30
7303287;CONFIRMED;CANDIDATE;1.0000;125.865401910;0.1010;9.01910;1.2390e+04;12.37;0.4913;394.0;544.70
7303287;CONFIRMED;CANDIDATE;1.0000;34.543945200;0.8700;3.48200;4.2980e+02;2.67;0.2075;607.0;23.40
11512246;CONFIRMED;CANDIDATE;1.0000;10.742417650;0.0340;6.06330;4.1520e+02;3.06;0.0965;1008.0;95.40
8916492;FALSE POSITIVE;FALSE POSITIVE;0.0000;4.023789080;0.7150;3.23700;3.2100e+01;2.24;0.0646;2504.0;36.10
11193447;FALSE POSITIVE;FALSE POSITIVE;;0.312941621;1.1789;2.06460;3.5262e+04;58.02;0.0092;3151.0;413.90
11517719;CONFIRMED;FALSE POSITIVE;0.9200;2.495780169;0.1330;4.27210;2.5070e+04;15.75;0.0355;1408.0;171.40
11599264;FALSE POSITIVE;FALSE POSITIVE;0.0000;8.428090255;6.7870;1.88100;1.1356e+04;517.43;0.0778;817.0;183.00
11100657;FALSE POSITIVE;FALSE POSITIVE;0.0000;8.344104633;10.0470;1.80140;9.6950e+03;836.31;0.0786;785.0;89.70
6620003;CANDIDATE;CANDIDATE;0.0000;1.714274727;1.1820;2.06728;2.8460e+04;25.00;0.0229;827.0;987.20
6621116;FALSE POSITIVE;FALSE POSITIVE;0.0000;137.759605040;0.7760;9.17130;8.3298e+04;49.52;0.5108;396.0;885.90
6629332;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.155278342;0.9260;2.10640;2.0739e+04;16.89;0.0316;1272.0;142.70
6387450;FALSE POSITIVE;FALSE POSITIVE;0.0000;3.661326482;0.8120;2.57140;1.7846e+04;12.07;0.0420;1023.0;424.60
12252424;CONFIRMED;CANDIDATE;1.0000;4.754000720;0.6720;2.53940;7.4870e+02;2.00;0.0502;775.0;141.40
6432059;FALSE POSITIVE;FALSE POSITIVE;;0.769738170;;2.50000;;;;;
6470149;FALSE POSITIVE;FALSE POSITIVE;1.0000;165.739861000;0.2630;24.93930;7.3434e+03;57.54;0.7004;692.0;527.80
10549562;FALSE POSITIVE;FALSE POSITIVE;0.0000;9.089378260;0.9820;6.25500;7.7980e+02;5.35;0.0924;1104.0;72.70
10874614;CONFIRMED;CANDIDATE;0.9870;3.234699282;0.0790;3.59385;1.0559e+04;13.06;0.0435;1356.0;3003.80
6541920;CONFIRMED;CANDIDATE;1.0000;31.995524850;0.6900;4.28170;1.3761e+03;4.12;0.1921;582.0;128.00
10666230;FALSE POSITIVE;FALSE POSITIVE;0.0030;1.577800747;1.3320;2.16260;6.9770e+02;31.24;0.0253;1513.0;79.60
10971674;FALSE POSITIVE;FALSE POSITIVE;0.5650;2.380862632;0.6640;4.20416;3.2634e+04;21.65;0.0340;1480.0;2590.60
6891543;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.752567456;1.2180;5.49930;6.0730e+02;26.56;0.0283;1502.0;92.20
7211141;CONFIRMED;CANDIDATE;0.9950;51.929206540;0.3980;5.26370;3.4258e+03;8.49;0.2742;574.0;81.80
7363829;CANDIDATE;CANDIDATE;;384.025706820;;14.56000;;;;;
6719086;CANDIDATE;CANDIDATE;1.0000;3.014330766;0.0100;2.47470;9.7530e+02;2.87;0.0398;1124.0;57.30
7376983;CONFIRMED;CANDIDATE;1.0000;5.644914154;0.4450;2.25990;1.3979e+03;2.66;0.0571;744.0;63.90
5084942;CONFIRMED;CANDIDATE;1.0000;3.105507835;0.7990;1.74580;9.0460e+02;2.68;0.0399;980.0;178.60
11125936;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.336109338;1.2800;1.74190;2.2043e+03;35.19;0.0236;1727.0;150.00
11026304;CANDIDATE;CANDIDATE;1.0000;13.351512480;0.5730;3.60450;3.3088e+03;4.44;0.1004;585.0;107.90
11342550;CANDIDATE;CANDIDATE;;1693.663622500;0.5283;22.60400;9.5153e+03;10.23;2.8364;157.0;122.80
11497958;CONFIRMED;CANDIDATE;1.0000;5.841636615;0.0260;1.87340;1.3363e+03;1.38;0.0465;446.0;41.10
11497958;CONFIRMED;CANDIDATE;1.0000;19.850294950;0.2170;2.84070;1.6075e+03;1.52;0.1052;297.0;34.40
11512246;CONFIRMED;CANDIDATE;1.0000;15.274438890;0.1530;6.07650;2.0670e+02;2.17;0.1220;896.0;40.30
6462874;FALSE POSITIVE;FALSE POSITIVE;0.0000;22.342936930;0.0010;7.08130;2.6911e+03;2.92;0.1284;399.0;35.30
6665223;FALSE POSITIVE;FALSE POSITIVE;0.0000;119.408171590;0.9150;9.35370;1.8563e+04;16.26;0.4466;328.0;508.40
6545358;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.171536413;0.9730;1.58780;1.1327e+03;7.12;0.0250;2387.0;67.00
6390824;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.973547911;1.0970;2.28580;4.3570e+02;11.52;0.0189;1814.0;38.70
6546528;FALSE POSITIVE;FALSE POSITIVE;0.0000;3.053563251;1.2080;3.25510;5.0840e+02;21.79;0.0407;1171.0;50.40
10676923;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.031096352;0.9790;2.78100;2.6540e+02;2.36;0.0207;2020.0;37.80
10604335;CONFIRMED;CANDIDATE;1.0000;11.008176350;0.0250;2.01300;1.4625e+03;2.15;0.0816;488.0;42.10
10604335;CONFIRMED;CANDIDATE;0.0000;92.749577700;0.0190;5.50600;1.1051e+03;1.87;0.3378;240.0;18.00
10864656;CONFIRMED;CANDIDATE;0.9810;52.500864500;0.1100;14.90660;9.4670e+02;12.41;0.3035;812.0;116.20
10975146;CONFIRMED;CANDIDATE;1.0000;0.631331710;0.7260;1.14870;4.3450e+02;1.20;0.0116;1322.0;95.80
10538176;CONFIRMED;CANDIDATE;1.0000;12.699050110;0.6630;2.98990;7.9740e+02;2.62;0.1019;686.0;30.40
7376983;CONFIRMED;CANDIDATE;0.9990;8.742920050;0.0250;2.62770;7.7950e+02;1.92;0.0765;643.0;30.70
7376983;CONFIRMED;CANDIDATE;1.0000;3.648301830;0.0630;1.99850;3.7170e+02;1.33;0.0427;860.0;19.90
7376983;CONFIRMED;CANDIDATE;0.9330;2.345863002;0.0350;1.67950;3.1670e+02;1.23;0.0318;997.0;19.60
6946199;CONFIRMED;CANDIDATE;1.0000;37.101141800;0.4100;5.55560;1.3575e+03;3.19;0.2093;532.0;55.20
6946199;CANDIDATE;CANDIDATE;1.0000;104.820586800;0.9180;4.47940;3.9201e+03;6.45;0.4183;376.0;76.60
11497958;CONFIRMED;CANDIDATE;0.9850;10.864409500;0.7630;1.85300;7.4870e+02;1.14;0.0704;363.0;16.80
11177707;CONFIRMED;CANDIDATE;1.0000;124.419717500;0.0170;3.71970;4.1070e+03;10.30;0.4790;416.0;39.90
11611600;CONFIRMED;CANDIDATE;1.0000;1.219568047;0.0670;1.56810;4.9490e+02;1.51;0.0204;1252.0;65.90
11254382;CONFIRMED;CANDIDATE;1.0000;2.053884770;0.2820;2.16350;5.4670e+02;2.74;0.0313;1523.0;50.00
11122894;CONFIRMED;CANDIDATE;1.0000;38.868489560;0.0280;6.05730;1.0049e+03;2.81;0.2125;509.0;73.40
6677841;CONFIRMED;CANDIDATE;0.0860;35.735361600;0.8780;8.49100;7.7880e+02;5.47;0.2236;774.0;58.40
6677841;CONFIRMED;CANDIDATE;0.2420;12.309716790;0.8470;6.74000;3.9600e+02;3.82;0.1099;1104.0;45.90
6677841;CONFIRMED;CANDIDATE;;54.420540700;0.9414;8.55900;5.9800e+02;3.20;0.2901;574.0;44.90
9970525;FALSE POSITIVE;FALSE POSITIVE;;30.009089160;;3.15000;;;;;
6531491;FALSE POSITIVE;FALSE POSITIVE;0.0000;14.324072160;1.2920;4.65770;2.0539e+03;38.86;0.1199;782.0;58.00
6383821;CONFIRMED;CANDIDATE;1.0000;27.072376550;0.0150;6.95920;5.1420e+02;2.18;0.1810;605.0;44.00
10538176;CONFIRMED;CANDIDATE;1.0000;37.514212800;0.3660;5.30300;9.3500e+02;2.68;0.2099;478.0;28.90
10724369;CONFIRMED;CANDIDATE;1.0000;55.639188200;0.8110;7.31600;8.5300e+02;3.13;0.2901;478.0;48.30
6541920;CONFIRMED;CANDIDATE;0.9980;46.685620500;0.2170;6.37940;5.8880e+02;2.52;0.2472;513.0;59.00
10867062;CANDIDATE;CANDIDATE;0.9980;34.296636300;0.7110;19.71800;6.9660e+02;3.29;0.2003;584.0;66.70
10744335;CONFIRMED;CANDIDATE;0.9840;4.597266130;0.0330;2.90900;3.1300e+02;1.69;0.0550;1105.0;17.00
4860678;CONFIRMED;CANDIDATE;0.9930;9.977168760;0.0020;5.90800;2.5290e+02;2.53;0.0919;1028.0;21.80
5177104;CONFIRMED;CANDIDATE;1.0000;3.021680070;0.3490;2.82640;1.7190e+02;1.31;0.0417;1332.0;32.90
7023960;FALSE POSITIVE;FALSE POSITIVE;0.0000;30.882538697;0.1970;5.37370;2.4012e+04;15.40;0.1991;593.0;1266.20
10033279;FALSE POSITIVE;FALSE POSITIVE;0.0000;72.491406800;0.9890;3.61200;1.0635e+03;15.33;0.3626;700.0;39.20
5009189;FALSE POSITIVE;FALSE POSITIVE;0.0000;4.939130740;1.1670;1.36200;3.8290e+02;24.03;0.0578;1182.0;22.00
8230616;CONFIRMED;CANDIDATE;1.0000;2.240486703;0.4610;1.39880;4.3630e+02;1.22;0.0281;837.0;33.80
9836959;CONFIRMED;CANDIDATE;0.8550;105.014577400;0.9540;7.42600;2.9600e+02;2.29;0.4229;406.0;33.90
9838949;CONFIRMED;CANDIDATE;1.0000;4.880844560;0.2270;2.55740;3.4300e+02;1.55;0.0527;879.0;32.60
9895006;CONFIRMED;CANDIDATE;0.9690;10.561372170;0.9630;3.26450;2.3840e+02;2.43;0.0954;867.0;21.70
9896558;CONFIRMED;CANDIDATE;0.9640;67.669055400;0.3540;9.55600;9.6110e+02;3.39;0.3214;495.0;37.20
9589323;CONFIRMED;CANDIDATE;1.0000;3.949627144;0.0490;1.54850;8.0720e+02;2.32;0.0463;966.0;45.10
9823487;CONFIRMED;CANDIDATE;1.0000;16.004603920;0.4900;3.94750;8.3190e+02;2.24;0.1179;583.0;34.30
9602514;FALSE POSITIVE;FALSE POSITIVE;0.0000;3.556507370;0.0100;8.54500;2.9360e+02;3.05;0.0446;1405.0;77.10
9726659;CONFIRMED;CANDIDATE;1.0000;3.148661555;0.6520;2.19780;5.5050e+02;2.15;0.0390;1097.0;35.30
12108312;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.705448240;1.2000;2.94230;4.6240e+02;20.03;0.0150;1868.0;118.20
5371776;CONFIRMED;CANDIDATE;1.0000;3.295701024;0.2670;1.82680;1.7457e+03;2.81;0.0392;875.0;114.70
5371776;CONFIRMED;CANDIDATE;1.0000;9.653490160;0.1490;2.90290;1.3086e+03;2.41;0.0803;611.0;63.10
5371776;CONFIRMED;CANDIDATE;1.0000;5.315954488;0.7180;1.11650;9.6590e+02;2.33;0.0539;746.0;37.70
9573539;CONFIRMED;CANDIDATE;1.0000;10.045563770;0.0750;3.20270;6.7140e+02;2.19;0.0896;766.0;66.50
5371776;CONFIRMED;CANDIDATE;1.0000;1.499144441;0.3310;1.42590;2.5890e+02;1.09;0.0232;1137.0;22.20
9886661;CONFIRMED;CANDIDATE;1.0000;5.082748362;0.0630;1.77320;2.7670e+02;1.40;0.0572;928.0;40.90
5477805;FALSE POSITIVE;FALSE POSITIVE;0.0000;5.006735760;0.5990;1.93980;1.9120e+02;2.00;0.0574;1324.0;26.60
10055126;CONFIRMED;CANDIDATE;1.0000;9.176171670;0.1070;4.26420;2.0690e+02;1.66;0.0850;960.0;34.30
10055126;CONFIRMED;CANDIDATE;0.9980;19.738399200;0.7320;4.89400;1.6810e+02;1.61;0.1417;744.0;20.30
5009743;CONFIRMED;CANDIDATE;0.9960;41.698018600;0.0020;5.70470;4.4080e+02;2.03;0.2359;537.0;43.40
10015937;CONFIRMED;CANDIDATE;0.9990;59.658534800;0.9560;5.51400;1.0438e+03;3.59;0.2873;393.0;21.20
10019065;CONFIRMED;CANDIDATE;1.0000;52.629854200;0.3110;6.11800;6.7580e+02;3.68;0.2689;544.0;27.20
7950644;CONFIRMED;CANDIDATE;0.9910;10.290994129;0.0490;4.28889;9.6557e+03;13.43;0.0906;996.0;1245.70
10080248;CONFIRMED;CANDIDATE;0.8200;14.878394500;0.7490;7.49100;3.2280e+02;1.63;0.1153;692.0;22.90
10213902;CONFIRMED;CANDIDATE;0.9920;59.622262700;0.8730;6.88800;9.9340e+02;3.63;0.3059;486.0;31.90
9842906;FALSE POSITIVE;FALSE POSITIVE;0.0000;4.988387300;0.9440;9.05900;5.0760e+02;3.28;0.0615;1236.0;42.40
11821363;CONFIRMED;CANDIDATE;0.9940;8.195966470;0.2520;2.82400;7.9280e+02;2.04;0.0718;672.0;20.20
7629518;CONFIRMED;CANDIDATE;0.9990;15.594660450;0.2660;5.04780;8.6770e+02;2.74;0.1220;718.0;49.20
10810838;CONFIRMED;CANDIDATE;0.9990;56.354079160;0.8350;3.44490;1.0370e+03;2.59;0.2537;352.0;59.40
4828341;FALSE POSITIVE;FALSE POSITIVE;0.0000;36.128954510;1.4740;2.23480;3.7586e+03;53.72;0.2085;546.0;66.30
10019763;FALSE POSITIVE;FALSE POSITIVE;0.0000;32.504563090;0.9270;2.46570;7.5896e+03;10.68;0.1985;591.0;148.10
9899280;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.332560589;0.0090;4.24270;5.6660e+02;1.40;0.0202;1086.0;108.80
8046659;CANDIDATE;CANDIDATE;0.0000;31.569043540;0.9850;2.63640;4.2294e+03;11.18;0.1878;575.0;113.60
4940438;FALSE POSITIVE;FALSE POSITIVE;0.0000;9.085904950;0.9780;2.07180;2.1213e+03;6.28;0.0799;861.0;50.50
5308663;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.784512952;1.2340;2.46230;5.8600e+02;25.48;0.0166;1952.0;44.40
5474733;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.883778461;0.6050;1.63390;1.2010e+02;1.09;0.0176;1934.0;31.70
10963065;CONFIRMED;CANDIDATE;1.0000;2.465024332;0.5480;1.26200;3.0700e+01;0.69;0.0359;1561.0;23.20
6268648;CONFIRMED;CANDIDATE;1.0000;15.866247870;0.8580;4.25000;7.7300e+01;1.31;0.1225;879.0;28.40
10125352;FALSE POSITIVE;FALSE POSITIVE;0.0000;4.288515468;1.2830;2.29590;3.4567e+03;76.51;0.0534;1722.0;292.10
5357901;CONFIRMED;CANDIDATE;0.9950;3.797018259;0.3210;2.26080;1.4431e+04;10.07;0.0457;982.0;1549.00
4278221;CONFIRMED;CANDIDATE;1.0000;1.340596782;0.0070;1.64840;1.0750e+02;1.16;0.0247;1783.0;37.60
10214162;CONFIRMED;CANDIDATE;1.0000;17.423935820;0.9270;4.92900;7.7090e+02;3.29;0.1311;722.0;33.20
10905746;CONFIRMED;CANDIDATE;1.0000;9.878646100;0.0190;1.89150;1.4727e+03;1.60;0.0692;393.0;49.20
8242434;CONFIRMED;CANDIDATE;0.7480;44.964074580;0.1100;4.98100;8.1160e+02;2.00;0.2298;379.0;88.00
6185331;CONFIRMED;CANDIDATE;0.9980;49.770090700;0.6550;10.06500;3.5292e+03;5.12;0.2559;455.0;109.80
11820830;FALSE POSITIVE;FALSE POSITIVE;0.9940;12.731938500;1.2780;4.41570;1.1449e+04;70.11;0.1220;1145.0;69.90
11774387;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.520222869;0.5620;1.22160;2.6950e+02;1.52;0.0125;2145.0;28.90
9636135;CONFIRMED;CANDIDATE;0.9970;5.833761970;0.7420;3.99880;5.3290e+02;2.98;0.0687;1143.0;36.60
9636135;CONFIRMED;CANDIDATE;0.9990;2.421503410;0.5500;2.96500;1.7150e+02;1.62;0.0382;1532.0;15.80
7841925;CONFIRMED;CANDIDATE;1.0000;14.164000710;0.0270;4.30310;7.2810e+02;2.35;0.1057;694.0;71.50
7841925;CANDIDATE;CANDIDATE;0.9440;0.840594032;0.0180;1.40400;4.9800e+01;0.62;0.0161;1780.0;11.60
7841925;CONFIRMED;CANDIDATE;0.4640;6.209202070;0.2720;2.63700;1.0190e+02;0.89;0.0610;914.0;12.10
5219234;CONFIRMED;CANDIDATE;1.0000;5.487114410;0.8120;2.93000;1.3286e+03;3.24;0.0571;836.0;51.90
5219234;CONFIRMED;CANDIDATE;0.9990;8.290841670;0.9290;3.61300;1.0339e+03;3.21;0.0752;728.0;34.70
5219234;CONFIRMED;CANDIDATE;1.0000;3.205396220;0.5120;2.14300;4.5360e+02;1.70;0.0399;1000.0;20.60
5219234;CONFIRMED;CANDIDATE;1.0000;16.738690350;0.5780;2.39800;9.9680e+02;2.56;0.1201;576.0;20.40
12504988;FALSE POSITIVE;FALSE POSITIVE;0.0030;5.093938816;0.6180;3.93144;2.5027e+04;17.19;0.0598;1137.0;1131.70
9015738;CONFIRMED;CANDIDATE;0.9990;13.932915480;0.9080;2.62390;1.3160e+02;1.66;0.1175;852.0;28.90
7215603;CONFIRMED;CANDIDATE;0.9120;2.364367620;0.1460;3.37200;2.8400e+01;0.82;0.0382;1752.0;12.40
4276716;CANDIDATE;CANDIDATE;1.0000;20.665437400;0.0500;3.17200;1.0040e+02;0.66;0.1291;487.0;13.60
5561278;CONFIRMED;CANDIDATE;1.0000;20.310474720;0.0500;5.33570;1.6460e+02;2.41;0.1549;931.0;46.10
7287683;CANDIDATE;CANDIDATE;0.8550;69.834798300;0.6720;8.26200;2.6660e+02;3.51;0.4019;765.0;46.80
6387542;CONFIRMED;CANDIDATE;1.0000;2.534755680;0.8780;4.57160;4.6300e+02;2.02;0.0339;1218.0;51.30
8266276;CANDIDATE;CANDIDATE;0.8090;2.594884430;0.8850;1.68400;5.9220e+02;2.36;0.0340;1014.0;14.90
6869184;CONFIRMED;CANDIDATE;1.0000;43.316742700;0.0340;4.99500;9.8750e+02;2.42;0.2288;459.0;27.10
8396405;CANDIDATE;CANDIDATE;0.9380;19.181095250;0.0070;2.42400;8.6540e+02;1.72;0.1178;513.0;17.60
10799735;FALSE POSITIVE;FALSE POSITIVE;0.0000;37.590298548;0.3800;4.38550;1.9939e+04;14.39;0.2244;573.0;929.00
6604328;CONFIRMED;CANDIDATE;1.0000;31.003307200;0.1510;5.25300;6.4520e+02;2.72;0.2037;616.0;22.10
9719634;FALSE POSITIVE;FALSE POSITIVE;0.0000;3.351556891;0.1290;2.40050;3.4190e+02;1.64;0.0413;1074.0;38.80
7439316;CONFIRMED;CANDIDATE;1.0000;2.617028373;0.1460;2.04600;4.9940e+02;1.57;0.0331;996.0;30.80
12061238;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.876406096;0.3020;1.53100;4.3380e+02;1.57;0.0281;1192.0;37.00
8323753;FALSE POSITIVE;FALSE POSITIVE;0.0000;6.714256320;0.9650;3.33900;2.8350e+02;5.76;0.0774;1565.0;46.50
12400538;CONFIRMED;CANDIDATE;1.0000;150.241258200;0.3450;10.84900;2.3785e+03;4.60;0.5375;327.0;72.30
5184584;CONFIRMED;CANDIDATE;0.9890;53.449444980;0.0920;5.30910;3.4370e+03;5.82;0.2881;486.0;119.50
5636648;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.466743525;1.1860;1.39560;7.9610e+02;20.43;0.0116;2197.0;103.60
5564247;FALSE POSITIVE;FALSE POSITIVE;0.0010;1.727177258;0.6760;2.08100;3.4740e+02;1.42;0.0261;1250.0;17.10
5438099;CONFIRMED;CANDIDATE;1.0000;7.240224180;0.5070;2.91530;8.6490e+02;2.14;0.0672;716.0;48.20
5438099;CONFIRMED;CANDIDATE;1.0000;4.646223830;0.8800;2.51370;4.4650e+02;1.82;0.0500;830.0;28.20
6543893;CONFIRMED;CANDIDATE;1.0000;10.296740970;0.2980;2.72920;1.0118e+03;5.75;0.1009;1129.0;31.30
6543893;CONFIRMED;CANDIDATE;0.9970;5.939190410;0.1070;2.28500;4.2450e+02;3.70;0.0699;1357.0;15.90
6975129;CONFIRMED;CANDIDATE;1.0000;19.747339830;0.5950;3.44440;4.8070e+02;2.62;0.1531;754.0;47.10
11391018;CONFIRMED;CANDIDATE;0.9820;30.360445359;0.3590;6.01340;2.1125e+04;10.99;0.1725;459.0;1126.20
8685497;CONFIRMED;CANDIDATE;0.9950;4.409667500;0.8140;2.14180;1.3270e+02;1.51;0.0544;1192.0;26.40
4365645;CONFIRMED;CANDIDATE;0.9990;4.167878140;0.1680;2.21360;1.6810e+02;1.07;0.0491;962.0;32.90
7199906;CANDIDATE;CANDIDATE;;220.656512530;;7.82000;;;;;
8197343;CONFIRMED;CANDIDATE;0.9980;11.791612340;0.0340;3.03600;4.1540e+02;2.41;0.1002;857.0;20.70
7032421;FALSE POSITIVE;FALSE POSITIVE;1.0000;20.558483880;1.3340;1.44900;6.7730e+02;36.90;0.1457;624.0;20.80
6786348;CONFIRMED;CANDIDATE;1.0000;26.964501000;0.0060;3.79200;6.0170e+02;2.20;0.1773;573.0;20.10
6209677;CONFIRMED;CANDIDATE;0.9990;7.768456390;0.3530;3.68900;2.1780e+02;1.35;0.0749;841.0;23.60
9641018;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.178154348;1.2100;3.48740;4.2860e+02;22.22;0.0313;1392.0;93.00
9813499;CONFIRMED;CANDIDATE;1.0000;5.032570090;0.9700;4.21300;4.3910e+02;2.53;0.0575;1047.0;26.30
12254792;CONFIRMED;CANDIDATE;1.0000;40.428667600;0.8720;7.10200;9.1610e+02;2.92;0.2244;494.0;40.90
12020218;CONFIRMED;CANDIDATE;1.0000;21.358823600;0.0920;5.82300;6.4010e+02;2.52;0.1539;691.0;33.20
7690844;CONFIRMED;CANDIDATE;1.0000;22.045916300;0.8370;5.22000;8.0480e+02;3.05;0.1572;640.0;29.70
9535080;FALSE POSITIVE;FALSE POSITIVE;0.0010;49.645623500;1.2360;23.56800;8.5750e+02;43.41;0.2726;648.0;176.50
5438099;CONFIRMED;CANDIDATE;1.0000;17.326704450;0.7560;4.26900;8.0000e+02;2.23;0.1203;535.0;34.80
5438099;CONFIRMED;CANDIDATE;0.9990;44.841116800;0.8640;5.90200;1.0516e+03;2.75;0.2268;390.0;28.90
5210475;FALSE POSITIVE;FALSE POSITIVE;0.0000;1.008917105;0.5450;1.45770;3.3850e+02;1.51;0.0188;1636.0;34.20
8009350;CONFIRMED;CANDIDATE;1.0000;13.752078510;0.8360;2.88310;1.2156e+03;2.81;0.1015;556.0;36.80
8082001;CONFIRMED;CANDIDATE;1.0000;6.338559460;0.9070;3.46170;7.2170e+02;3.31;0.0699;1034.0;57.40
9017682;CANDIDATE;CANDIDATE;0.9880;11.305079840;0.1950;3.98900;2.7840e+02;1.40;0.0964;744.0;19.50
9277896;CONFIRMED;CANDIDATE;1.0000;4.594898160;0.9530;3.13810;1.0970e+02;1.85;0.0566;1319.0;27.70
9401997;CONFIRMED;CANDIDATE;0.9770;32.296427500;0.2070;4.56100;4.7220e+02;1.90;0.1885;503.0;17.90
10686864;CONFIRMED;CANDIDATE;1.0000;2.970418010;0.3790;2.23690;5.3070e+02;1.70;0.0378;991.0;22.40
10749128;CANDIDATE;CANDIDATE;;9.982403600;0.8093;1.09000;8.3900e+01;1.17;0.0935;966.0;5.40
11904734;CANDIDATE;CANDIDATE;1.0000;12.681733929;0.9290;1.68660;5.8791e+03;7.25;0.0935;601.0;102.80
8043714;FALSE POSITIVE;FALSE POSITIVE;0.0000;6.814984472;0.7930;3.05409;2.3915e+04;14.18;0.0679;836.0;742.20
7918217;FALSE POSITIVE;FALSE POSITIVE;0.0000;63.935496500;1.2000;13.32100;1.2506e+03;2637.60;0.3716;2590.0;57.60
10153011;CANDIDATE;CANDIDATE;0.0000;83.097080210;0.9930;9.26390;1.5860e+04;13.83;0.3188;329.0;277.20
9631995;CONFIRMED;CANDIDATE;0.9880;7.891448838;0.3060;4.28540;1.0345e+04;12.63;0.0813;1028.0;1955.10
11870545;CANDIDATE;CANDIDATE;1.0000;0.839961456;0.5480;1.30080;4.9290e+02;1.63;0.0160;1455.0;35.10
7901948;CONFIRMED;CANDIDATE;1.0000;2.578852119;0.6250;2.35810;3.3430e+02;1.63;0.0362;1230.0;36.70
11955499;FALSE POSITIVE;FALSE POSITIVE;0.0000;9.041891290;0.9670;2.78900;7.8340e+02;3.24;0.0829;729.0;34.50
6442377;CONFIRMED;CANDIDATE;1.0000;30.229102740;0.7700;6.67510;4.4340e+02;3.49;0.2072;755.0;71.70
9784222;FALSE POSITIVE;FALSE POSITIVE;0.0000;0.798200403;1.1930;1.82610;3.9680e+02;24.03;0.0173;2128.0;65.90
5376836;FALSE POSITIVE;FALSE POSITIVE;0.8760;3.479425638;0.6120;3.44790;1.9550e+04;12.86;0.0439;1166.0;123.30
5557821;FALSE POSITIVE;FALSE POSITIVE;0.0010;2.928787040;1.2120;4.63400;5.4940e+02;22.76;0.0397;1239.0;47.70
10004519;CONFIRMED;CANDIDATE;1.0000;9.803211430;0.6630;4.46170;8.1340e+02;2.99;0.0916;896.0;53.10
5031857;CONFIRMED;CANDIDATE;1.0000;24.810972060;0.0390;3.22450;2.0908e+03;4.22;0.1668;631.0;123.90
5031857;CANDIDATE;CANDIDATE;1.0000;7.136922000;0.0720;2.80050;2.2160e+02;1.38;0.0727;956.0;23.70
10879038;CONFIRMED;CANDIDATE;0.9860;4.853840400;0.9430;3.19800;1.9640e+02;1.72;0.0569;1052.0;15.40
10990917;CONFIRMED;CANDIDATE;0.9960;11.046053650;0.0640;4.79900;3.0830e+02;1.80;0.0981;869.0;24.30
11043136;FALSE POSITIVE;FALSE POSITIVE;0.0000;2.621706694;1.2790;1.94100;4.5720e+03;34.68;0.0342;1288.0;24.30
11046025;CONFIRMED;CANDIDATE;1.0000;3.720207080;0.3410;1.89200;1.5690e+02;0.99;0.0429;954.0;15.00
5771719;FALSE POSITIVE;FALSE POSITIVE;0.0000;12.264867364;0.8180;4.73660;1.1311e+04;28.29;0.1135;1077.0;560.20
9729691;CONFIRMED;CANDIDATE;1.0000;8.689301216;0.0290;2.56300;1.1170e+03;2.92;0.0774;782.0;70.90
